,uid,history,prob
14962,45512663,"凡人修仙传High, 重启之极海听雷High, 时代我High, 99分女朋友High, 霍家拳之铁臂娇娃Medium, 锦绣南歌High, 少年之名High, 民初奇人传High, 我才不要和你做朋友呢High, 对白第三季High, 西行纪之再见悟空High, 热血同行High, 绝地战警疾速追击BadBoysforLifeHigh, 小妇人LittleWomenHigh",0.9636241116594316
14965,2714146,"重启之极海听雷High, 河神2High, 锦绣南歌High, 少年之名High, 民初奇人传High, 我才不要和你做朋友呢High, 对白第三季High, 汪喵物语High, 极限挑战第六季High, 西行纪之再见悟空High, 欢乐喜剧人第六季High, 不完美的她High, 小妇人LittleWomenHigh, 将夜2High",0.9285714285714287
14966,45554239,"重启之极海听雷High, 河神2High, 锦绣南歌High, 少年之名High, 民初奇人传High, 我才不要和你做朋友呢High, 奔跑吧第四季High, 汪喵物语High, 极限挑战第六季High, 西行纪之再见悟空High, 欢乐喜剧人第六季High, 不完美的她High, 小妇人LittleWomenHigh, 将夜2High",0.9285714285714287
14967,151424200,"重启之极海听雷High, 99分女朋友High, 锦绣南歌High, 民初奇人传High, 我才不要和你做朋友呢High, 对白第三季High, 汪喵物语High, 极限挑战第六季High, 最强大脑之燃烧吧大脑第三季High, 西行纪之再见悟空High, 欢乐喜剧人第六季High, 不完美的她High, 小妇人LittleWomenHigh, 将夜2High, 红色High",0.828078671210825
14968,45507582,"重启之极海听雷High, 花样实习生High, 锦绣南歌High, 民初奇人传High, 我才不要和你做朋友呢High, 对白第三季High, 奔跑吧第四季High, 汪喵物语High, 极限挑战第六季High, 西行纪之再见悟空High, 欢乐喜剧人第六季High, 不完美的她High, 小妇人LittleWomenHigh, 将夜2High",0.9258200997725516
14969,47187635,"重启之极海听雷High, 锦绣南歌High, 民初奇人传High, 我才不要和你做朋友呢High, 对白第三季High, 奔跑吧第四季High, 汪喵物语High, 极限挑战第六季High, 欢乐喜剧人第六季High, 不完美的她High, 小妇人LittleWomenHigh, 将夜2High",0.9258200997725516
14971,68466365,"重启之极海听雷High, 河神2High, 少年之名High, 锦绣南歌High, 民初奇人传High, 我才不要和你做朋友呢High, 对白第三季High, 汪喵物语High, 极限挑战第六季High, 西行纪之再见悟空High, 欢乐喜剧人第六季High, 热血同行High, 小妇人LittleWomenHigh, 将夜2High",1.0
14972,151628519,"重启之极海听雷High, 河神2High, 少年之名High, 锦绣南歌High, 民初奇人传High, 我才不要和你做朋友呢High, 对白第三季High, 汪喵物语High, 极限挑战第六季High, 西行纪之再见悟空High, 欢乐喜剧人第六季High, 热血同行High, 小妇人LittleWomenHigh, 将夜2High",1.0
14973,36823534,"重启之极海听雷High, 99分女朋友High, 花样实习生High, 河神2High, 锦绣南歌High, 少年之名High, 民初奇人传High, 我才不要和你做朋友呢High, 对白第三季High, 最强大脑之燃烧吧大脑第三季High, 西行纪之再见悟空High, 欢乐喜剧人第六季High, 不完美的她High, 热血同行High, 小妇人LittleWomenHigh, 将夜2High",0.8125
14974,58028610,"风味原产地甘肃High, 重启之极海听雷High, 99分女朋友High, 河神2High, 锦绣南歌High, 少年之名High, 民初奇人传High, 我才不要和你做朋友呢High, 对白第三季High, 汪喵物语High, 西行纪之再见悟空High, 欢乐喜剧人第六季High, 热血同行High, 绝地战警疾速追击BadBoysforLifeHigh, 小妇人LittleWomenHigh, 将夜2High",0.8125
14975,165811882,"且听凤鸣High, 乐队的夏天第二季High, 凡人修仙传High, 重启之极海听雷High, 花样实习生High, 少年之名High, 认真的嘎嘎们High, 不完美的她High, 热血同行High, 小妇人LittleWomenHigh",0.8215838362577494
14976,46289082,"且听凤鸣High, 乐队的夏天第二季High, 风味原产地甘肃High, 凡人修仙传High, 重启之极海听雷High, 锦绣南歌High, 认真的嘎嘎们High, 少年之名High, 哪吒降妖记High, 不完美的她High, 热血同行High, 小妇人LittleWomenHigh",0.8215838362577494
14977,3546220,"重启之极海听雷High, 锦绣南歌High, 河神2High, 少年之名High, 哪吒降妖记High, 对白第三季High, 幸福触手可及High, 极限挑战第六季High, 欢乐喜剧人第六季High, 热血同行High, 不完美的她High, 小妇人LittleWomenHigh",0.916666666666667
14978,1279094,"重启之极海听雷High, 锦绣南歌High, 花样实习生High, 河神2High, 少年之名High, 对白第三季High, 幸福触手可及High, 极限挑战第六季High, 欢乐喜剧人第六季High, 热血同行High, 不完美的她High, 小妇人LittleWomenHigh",0.9574271077563383
14979,49193072,"重启之极海听雷High, 锦绣南歌High, 河神2High, 少年之名High, 对白第三季High, 幸福触手可及High, 极限挑战第六季High, 欢乐喜剧人第六季High, 热血同行High, 不完美的她High, 小妇人LittleWomenHigh",1.0
14980,29061225,"重启之极海听雷High, 锦绣南歌High, 河神2High, 少年之名High, 对白第三季High, 幸福触手可及High, 极限挑战第六季High, 欢乐喜剧人第六季High, 热血同行High, 不完美的她High, 小妇人LittleWomenHigh",1.0
14981,77505969,"重启之极海听雷High, 锦绣南歌High, 河神2High, 少年之名High, 对白第三季High, 幸福触手可及High, 极限挑战第六季High, 欢乐喜剧人第六季High, 热血同行High, 不完美的她High, 小妇人LittleWomenHigh",1.0
14982,4338355,"重启之极海听雷High, 锦绣南歌High, 河神2High, 少年之名High, 对白第三季High, 幸福触手可及High, 极限挑战第六季High, 欢乐喜剧人第六季High, 热血同行High, 不完美的她High, 小妇人LittleWomenHigh",1.0
14983,54858904,"重启之极海听雷High, 锦绣南歌High, 河神2High, 少年之名High, 对白第三季High, 幸福触手可及High, 极限挑战第六季High, 欢乐喜剧人第六季High, 热血同行High, 不完美的她High, 小妇人LittleWomenHigh",1.0
14984,49890178,"重启之极海听雷High, 锦绣南歌High, 河神2High, 少年之名High, 对白第三季High, 幸福触手可及High, 极限挑战第六季High, 欢乐喜剧人第六季High, 热血同行High, 不完美的她High, 小妇人LittleWomenHigh",1.0
14985,14505243,"重启之极海听雷High, 锦绣南歌High, 花样实习生High, 河神2High, 少年之名High, 对白第三季High, 幸福触手可及High, 欢乐喜剧人第六季High, 热血同行High, 不完美的她High, 小妇人LittleWomenHigh",0.9090909090909092
14986,45655458,"重启之极海听雷High, 锦绣南歌High, 时代我High, 河神2High, 少年之名High, 对白第三季High, 幸福触手可及High, 欢乐喜剧人第六季High, 热血同行High, 不完美的她High, 小妇人LittleWomenHigh",0.9090909090909092
14988,3115454,"且听凤鸣High, 乐队的夏天第二季High, 凡人修仙传High, 重启之极海听雷High, 花样实习生High, 锦绣南歌High, 河神2High, 哪吒降妖记High, 我才不要和你做朋友呢High, 舞者High, 对白第三季High, 幸福触手可及High, 热血同行High, 不完美的她High, 小妇人LittleWomenHigh",0.9036961141150637
14989,45506324,"且听凤鸣High, 乐队的夏天第二季High, 凡人修仙传High, 重启之极海听雷High, 花样实习生High, 锦绣南歌High, 河神2High, 哪吒降妖记High, 对白第三季High, 民初奇人传High, 我才不要和你做朋友呢High, 幸福触手可及High, 欢乐喜剧人第六季High, 热血同行High, 不完美的她High, 小妇人LittleWomenHigh",0.9036961141150637
14990,26354993,"且听凤鸣High, 乐队的夏天第二季High, 凡人修仙传High, 重启之极海听雷High, 花样实习生High, 锦绣南歌High, 少年之名High, 哪吒降妖记High, 我才不要和你做朋友呢High, 谁说我结不了婚High, 幸福触手可及High, 欢乐喜剧人第六季High, 倩女幽魂人间情High, 热血同行High, 小妇人LittleWomenHigh",0.9036961141150638
14991,74933818,"且听凤鸣High, 乐队的夏天第二季High, 凡人修仙传High, 快乐大本营High, 重启之极海听雷High, 花样实习生High, 锦绣南歌High, 河神2High, 哪吒降妖记High, 我才不要和你做朋友呢High, 谁说我结不了婚High, 幸福触手可及High, 欢乐喜剧人第六季High, 倩女幽魂人间情High, 热血同行High, 小妇人LittleWomenHigh",0.9036961141150638
14994,2767652,"凡人修仙传High, 河神2High, 霍家拳之铁臂娇娃High, 99分女朋友High, 锦绣南歌High, 塞上风云记High, 燃烧High, 热血同行High, 将夜2High, 我不是购物狂High, 热血少年High",0.8581163303210332
14995,2028468,"凡人修仙传High, 河神2High, 霍家拳之铁臂娇娃Low, 99分女朋友High, 锦绣南歌High, 塞上风云记High, 燃烧High, 热血同行High, 我不是购物狂High, 热血少年High",0.8581163303210332
14996,47715819,"凡人修仙传High, 河神2High, 默片解说员カツベンMedium, 霍家拳之铁臂娇娃Low, 99分女朋友High, 锦绣南歌High, 塞上风云记High, 燃烧High, 热血同行High, 第二次也很美High, 宇宙护卫队2Medium, 热血少年High",0.8215838362577492
15007,117793800,"凡人修仙传High, 河神2High, 霍家拳之铁臂娇娃Medium, 99分女朋友High, 锦绣南歌High, 长相守High, 塞上风云记High, 月上重火High, 极限挑战第六季High, 笑起来真好看High, 热血同行High",0.8581163303210332
15008,58991236,"凡人修仙传High, 河神2High, 99分女朋友High, 霍家拳之铁臂娇娃High, 锦绣南歌High, 长相守High, 月上重火High, 极限挑战第六季High, 笑起来真好看High, 热血同行High",0.8581163303210332
15012,204332656,"阿娜尔罕High, 锦绣南歌High, 夺皮High, 以家人之名High, 天舞纪High, 血鲨High, 重启之极海听雷High, 美人皮High, 中国医生战疫版High, 笑起来真好看High, 婚前21天High, 猎狐High, 大神猴1降妖篇High, 功夫宗师霍元甲High, 声临其境第三季High, 三生三世枕上书Medium, 玛莎和熊МашаиМедведьHigh, 绝代双骄High, 新世界High, 亲爱的新年好High, 人生选择题High, 反骗天下High",0.8181818181818181
15013,120602709,"阿娜尔罕High, 烈火如歌High, 夺皮High, 以家人之名High, 天舞纪High, 血鲨High, 重启之极海听雷High, 美人皮High, 笑起来真好看High, 亲爱的来吃饭High, 婚前21天High, 猎狐High, 大神猴1降妖篇High, 功夫宗师霍元甲Medium, 无心法师3High, 声临其境第三季High, 三生三世枕上书Medium, 玛莎和熊МашаиМедведьHigh, 新世界High, 亲爱的新年好High, 人生选择题High, 反骗天下High",0.8181818181818181
15016,204331906,"以家人之名High, 天舞纪High, 血鲨High, 重启之极海听雷High, 美人皮Medium, 婚前21天High, 猎狐High, 大神猴1降妖篇High, 功夫宗师霍元甲High, 普杰的冬天High, 无心法师3High, 声临其境第三季High, 三生三世枕上书Medium, 我在北京等你High, 玛莎和熊МашаиМедведьHigh, 绝代双骄High, 新世界High, 亲爱的新年好High, 人生选择题High, 反骗天下High",0.8295150620062531
15017,204332395,"以家人之名High, 天舞纪High, 重启之极海听雷High, 美人皮Medium, 亲爱的来吃饭High, 婚前21天High, 猎狐High, 大神猴1降妖篇High, 万古仙穹第四季High, 功夫宗师霍元甲Medium, 无心法师3High, 鬼吹灯之龙岭迷窟Medium, 声临其境第三季High, 我在北京等你High, 三生三世枕上书Medium, 绝代双骄High, 玛莎和熊МашаиМедведьHigh, 新世界High, 亲爱的新年好High, 人生选择题High, 反骗天下High",0.85106449634699
15018,206628010,"以家人之名High, 天舞纪High, 重启之极海听雷High, 美人皮High, 亲爱的来吃饭High, 婚前21天High, 猎狐High, 大神猴1降妖篇High, 功夫宗师霍元甲Medium, 普杰的冬天High, 无心法师3High, 鬼吹灯之龙岭迷窟Medium, 声临其境第三季High, 三生三世枕上书Medium, 绝代双骄High, 新世界High, 亲爱的新年好High, 人生选择题High, 反骗天下High",0.85106449634699
15019,204332447,"夺皮High, 以家人之名High, 天舞纪High, 血鲨High, 重启之极海听雷High, 美人皮High, 亲爱的来吃饭High, 婚前21天High, 猎狐High, 功夫宗师霍元甲High, 无心法师3High, 鬼吹灯之龙岭迷窟Medium, 声临其境第三季High, 三生三世枕上书Medium, 我在北京等你High, 玛莎和熊МашаиМедведьHigh, 绝代双骄High, 新世界High, 亲爱的新年好High, 人生选择题High, 反骗天下High",0.8463272660560108
15020,204332982,"以家人之名High, 天舞纪High, 重启之极海听雷High, 美人皮High, 中国医生战疫版High, 笑起来真好看High, 亲爱的来吃饭High, 婚前21天High, 猎狐High, 大神猴1降妖篇High, 万古仙穹第四季High, 功夫宗师霍元甲High, 无心法师3High, 鬼吹灯之龙岭迷窟Medium, 声临其境第三季High, 我在北京等你High, 三生三世枕上书Medium, 绝代双骄High, 玛莎和熊МашаиМедведьHigh, 新世界High, 输不起High, 亲爱的新年好High, 人生选择题High, 反骗天下High",0.8463272660560108
15021,204332364,"阿娜尔罕High, 夺皮High, 以家人之名High, 天舞纪High, 血鲨High, 重启之极海听雷High, 美人皮High, 婚前21天High, 万古仙穹第四季High, 功夫宗师霍元甲High, 无心法师3High, 声临其境第三季High, 三生三世枕上书High, 我在北京等你High, 玛莎和熊МашаиМедведьHigh, 绝代双骄High, 新世界High, 亲爱的新年好High, 人生选择题High, 反骗天下High",0.9233805168766387
15022,204332740,"以家人之名High, 天舞纪High, 血鲨High, 重启之极海听雷High, 美人皮High, 婚前21天High, 万古仙穹第四季High, 功夫宗师霍元甲High, 无心法师3High, 鬼吹灯之龙岭迷窟High, 声临其境第三季High, 三生三世枕上书High, 我在北京等你High, 玛莎和熊МашаиМедведьHigh, 绝代双骄High, 新世界High, 亲爱的新年好High, 人生选择题High, 反骗天下High",0.9233805168766387
15023,204332325,"以家人之名High, 天舞纪High, 重启之极海听雷High, 美人皮Medium, 笑起来真好看High, 亲爱的来吃饭High, 婚前21天High, 猎狐High, 大神猴1降妖篇High, 万古仙穹第四季High, 无心法师3High, 鬼吹灯之龙岭迷窟Medium, 声临其境第三季High, 三生三世枕上书High, 我在北京等你High, 玛莎和熊МашаиМедведьHigh, 绝代双骄High, 新世界High, 输不起High, 亲爱的新年好High, 人生选择题High, 反骗天下High",0.8804087784801331
15024,204332498,"以家人之名High, 天舞纪High, 重启之极海听雷High, 美人皮Medium, 笑起来真好看High, 亲爱的来吃饭High, 婚前21天High, 猎狐High, 功夫宗师霍元甲High, 无心法师3High, 声临其境第三季High, 三生三世枕上书High, 我在北京等你High, 玛莎和熊МашаиМедведьHigh, 绝代双骄High, 新世界High, 亲爱的新年好High, 人生选择题High, 反骗天下High",0.8804087784801331
15025,204333122,"以家人之名High, 天舞纪High, 重启之极海听雷High, 美人皮High, 笑起来真好看High, 婚前21天High, 猎狐High, 大神猴1降妖篇High, 功夫宗师霍元甲High, 鬼吹灯之龙岭迷窟Medium, 声临其境第三季High, 三生三世枕上书High, 我在北京等你High, 绝代双骄High, 玛莎和熊МашаиМедведьHigh, 新世界High, 亲爱的新年好High, 人生选择题High, 反骗天下High",0.85106449634699
15026,204332948,"以家人之名High, 天舞纪High, 血鲨High, 重启之极海听雷High, 美人皮High, 笑起来真好看High, 婚前21天High, 猎狐High, 大神猴1降妖篇High, 功夫宗师霍元甲High, 普杰的冬天High, 无心法师3High, 鬼吹灯之龙岭迷窟High, 声临其境第三季High, 三生三世枕上书High, 玛莎和熊МашаиМедведьHigh, 绝代双骄High, 新世界High, 亲爱的新年好High, 人生选择题High, 反骗天下High",0.85106449634699
15027,204332336,"以家人之名High, 天舞纪High, 血鲨High, 重启之极海听雷High, 美人皮High, 亲爱的来吃饭High, 婚前21天High, 猎狐High, 大神猴1降妖篇High, 万古仙穹第四季High, 功夫宗师霍元甲Medium, 无心法师3High, 鬼吹灯之龙岭迷窟Medium, 声临其境第三季High, 我在北京等你High, 三生三世枕上书High, 绝代双骄High, 新世界High, 亲爱的新年好High, 人生选择题High, 反骗天下High",0.85106449634699
